   JENDL-4.0  Nd-142                                                 0 0  0    0
 6.014200+4 1.406890+2          1          0          6          16025 1451    1
 0.000000+0 0.000000+0          0          0          0          66025 1451    2
 1.000000+0 2.000000+7          0          0         10          46025 1451    3
 0.000000+0 0.000000+0          0          0        270         836025 1451    4
 60-Nd-142 JAEA+      EVAL-Dec09 N.Iwamoto,A.Zukeran              6025 1451    5
                      DIST-MAY10                       20100119   6025 1451    6
----JENDL-4.0         MATERIAL 6025                               6025 1451    7
-----INCIDENT NEUTRON DATA                                        6025 1451    8
------ENDF-6 FORMAT                                               6025 1451    9
                                                                  6025 1451   10
History                                                           6025 1451   11
09-12 The resolved resonance parameters were evaluated by         6025 1451   12
      A.Zukeran.                                                  6025 1451   13
      The data above the resolved resonance region were evaluated 6025 1451   14
      and compiled by N.Iwamoto.                                  6025 1451   15
                                                                  6025 1451   16
MF= 1 General information                                         6025 1451   17
  MT=451 Descriptive data and directory                           6025 1451   18
                                                                  6025 1451   19
MF= 2  Resonance parameters                                       6025 1451   20
  MT=151 Resolved and unresolved resonance parameters             6025 1451   21
    Resolved resonance region (MLBW formula): below 26.0 keV      6025 1451   22
      Evaluation for JENDL-2 was made by mainly on the basis of   6025 1451   23
      the data measured by Tellier/1/ and Musgrove et al./2/      6025 1451   24
      Resonance energies were adjusted to those of Tellier.       6025 1451   25
      Average radiation widths were assumed to be 0.078 eV for    6025 1451   26
      s-wave and some large p-wave resonances and to be 0.046 eV  6025 1451   27
      for p-wave ones.                                            6025 1451   28
      For JENDL-3, parameters of a negative resonance was modified6025 1451   29
      so as to reproduce the thermal capture cross section        6025 1451   30
      of 18.7+-0.7 barns/3/ and the resonance integral. However,  6025 1451   31
      the calculated resonance integral is still too small.       6025 1451   32
      For JENDL-3.2, these resonance parameters were modified so  6025 1451   33
      as to reproduce the capture area data measured at ORNL, by  6025 1451   34
      taking account of the correction factor (0.967) announced by6025 1451   35
      Allen et al./4/.  The parameters of a negative resonance    6025 1451   36
      and scattering radius were adjuseted to get better agreement6025 1451   37
      with recommended thermal cross sections/5/.                 6025 1451   38
      In JENDL-4, the data for 2.2 - 20.77 keV were updated by    6025 1451   39
      using the capture area and g*Gamma_n data measured by       6025 1451   40
      Wisshak et al./6/  Angulara momenta L and J remain          6025 1451   41
      unchanged from JENDL-3.3.                                   6025 1451   42
                                                                  6025 1451   43
    Unresolved resonance region : 26.0 keV - 200.0 keV            6025 1451   44
      The unresolved resonance paramters (URP) were determined by 6025 1451   45
      ASREP code /7/ so as to reproduce the evaluated total and   6025 1451   46
      capture cross sections calculated with optical model code   6025 1451   47
      OPTMAN /8/ and CCONE /9/. The unresolved parameters         6025 1451   48
      should be used only for self-shielding calculation.         6025 1451   49
                                                                  6025 1451   50
      Thermal cross sections and resonance integrals at 300 K     6025 1451   51
      ----------------------------------------------------------  6025 1451   52
                       0.0253 eV           res. integ. (*)        6025 1451   53
                        (barn)               (barn)               6025 1451   54
      ----------------------------------------------------------  6025 1451   55
       Total           2.6423e+01                                 6025 1451   56
       Elastic         7.7159e+00                                 6025 1451   57
       n,gamma         1.8707e+01           8.5630e+00            6025 1451   58
       n,alpha         1.5270e-05                                 6025 1451   59
      ----------------------------------------------------------  6025 1451   60
         (*) Integrated from 0.5 eV to 10 MeV.                    6025 1451   61
                                                                  6025 1451   62
MF= 3 Neutron cross sections                                      6025 1451   63
  MT=  1 Total cross section                                      6025 1451   64
    Sum of partial cross sections.                                6025 1451   65
                                                                  6025 1451   66
  MT=  2 Elastic scattering cross section                         6025 1451   67
    Obtained by subtracting non-elastic scattering cross sections 6025 1451   68
      from total cross section.                                   6025 1451   69
                                                                  6025 1451   70
  MT=  4 (n,n') cross section                                     6025 1451   71
    Calculated with CCONE code /9/.                               6025 1451   72
                                                                  6025 1451   73
  MT= 16 (n,2n) cross section                                     6025 1451   74
    Calculated with CCONE code /9/.                               6025 1451   75
                                                                  6025 1451   76
  MT= 17 (n,3n) cross section                                     6025 1451   77
    Calculated with CCONE code /9/.                               6025 1451   78
                                                                  6025 1451   79
  MT= 22 (n,na) cross section                                     6025 1451   80
    Calculated with CCONE code /9/.                               6025 1451   81
                                                                  6025 1451   82
  MT= 28 (n,np) cross section                                     6025 1451   83
    Calculated with CCONE code /9/.                               6025 1451   84
                                                                  6025 1451   85
  MT= 32 (n,nd) cross section                                     6025 1451   86
    Calculated with CCONE code /9/.                               6025 1451   87
                                                                  6025 1451   88
  MT= 51-91 (n,n') cross section                                  6025 1451   89
    Calculated with CCONE code /9/.                               6025 1451   90
                                                                  6025 1451   91
  MT=102 Capture cross section                                    6025 1451   92
    Calculated with CCONE code /9/.                               6025 1451   93
                                                                  6025 1451   94
  MT=103 (n,p) cross section                                      6025 1451   95
    Calculated with CCONE code /9/.                               6025 1451   96
                                                                  6025 1451   97
  MT=104 (n,d) cross section                                      6025 1451   98
    Calculated with CCONE code /9/.                               6025 1451   99
                                                                  6025 1451  100
  MT=105 (n,t) cross section                                      6025 1451  101
    Calculated with CCONE code /9/.                               6025 1451  102
                                                                  6025 1451  103
  MT=106 (n,He3) cross section                                    6025 1451  104
    Calculated with CCONE code /9/.                               6025 1451  105
                                                                  6025 1451  106
  MT=107 (n,a) cross section                                      6025 1451  107
    Calculated with CCONE code /9/.                               6025 1451  108
                                                                  6025 1451  109
MF= 4 Angular distributions of emitted neutrons                   6025 1451  110
  MT=  2 Elastic scattering                                       6025 1451  111
    Calculated with CCONE code /9/.                               6025 1451  112
                                                                  6025 1451  113
MF= 6 Energy-angle distributions of emitted particles             6025 1451  114
  MT= 16 (n,2n) reaction                                          6025 1451  115
    Calculated with CCONE code /9/.                               6025 1451  116
                                                                  6025 1451  117
  MT= 17 (n,3n) reaction                                          6025 1451  118
    Calculated with CCONE code /9/.                               6025 1451  119
                                                                  6025 1451  120
  MT= 22 (n,na) reaction                                          6025 1451  121
    Calculated with CCONE code /9/.                               6025 1451  122
                                                                  6025 1451  123
  MT= 28 (n,np) reaction                                          6025 1451  124
    Calculated with CCONE code /9/.                               6025 1451  125
                                                                  6025 1451  126
  MT= 32 (n,nd) reaction                                          6025 1451  127
    Calculated with CCONE code /9/.                               6025 1451  128
                                                                  6025 1451  129
  MT= 51-91 (n,n') reaction                                       6025 1451  130
    Calculated with CCONE code /9/.                               6025 1451  131
                                                                  6025 1451  132
  MT=102 Capture reaction                                         6025 1451  133
    Calculated with CCONE code /9/.                               6025 1451  134
                                                                  6025 1451  135
                                                                  6025 1451  136
                                                                  6025 1451  137
***************************************************************** 6025 1451  138
       Nuclear Model Calculation with CCONE code /9/              6025 1451  139
***************************************************************** 6025 1451  140
                                                                  6025 1451  141
  Models and parameters used in the CCONE calculation             6025 1451  142
  1) Optical model                                                6025 1451  143
    * coupled channels calculation                                6025 1451  144
      coupled levels: 0,1,2,3,8 (see Table 1)                     6025 1451  145
                                                                  6025 1451  146
    * optical model potential                                     6025 1451  147
      neutron  omp: Kunieda,S. et al./10/ (+)                     6025 1451  148
      proton   omp: Koning,A.J. and Delaroche,J.P./11/            6025 1451  149
      deuteron omp: Lohr,J.M. and Haeberli,W./12/                 6025 1451  150
      triton   omp: Becchetti Jr.,F.D. and Greenlees,G.W./13/     6025 1451  151
      He3      omp: Becchetti Jr.,F.D. and Greenlees,G.W./13/     6025 1451  152
      alpha    omp: McFadden,L. and Satchler,G.R./14/             6025 1451  153
      (+) omp parameters were modified.                           6025 1451  154
                                                                  6025 1451  155
  2) Two-component exciton model/15/                              6025 1451  156
